Site,Size,Packaging_Type,Processing_Rate
Detroit,S1,Box,3577
Detroit,S1,Box,3352
Detroit,S1,Box,3374
Detroit,S1,Box,3601
Detroit,S1,Bag,1117
Detroit,S1,Bag,2275
Detroit,S1,Bag,2272
Detroit,S1,Bag,1474
Detroit,S1,Bag,2579
Detroit,S1,Bag,2645
Detroit,S1,Bag,4054
Detroit,S1,Bag,3181
Detroit,S1,Bag,2933
Detroit,S1,Bag,2420
Detroit,S1,Bag,2765
Detroit,S1,Bag,3225
Detroit,S1,Bag,3168
Detroit,S1,Bag,3679
Detroit,S1,Bag,2726
Detroit,S1,Bag,2812
Detroit,S1,Bag,3077
Detroit,S1,Bag,2402
Detroit,S1,Bag,2310
Detroit,S1,Bag,3449
Detroit,S1,Bag,2896
Detroit,S1,Bag,3160
Detroit,S1,Bag,2561
Detroit,S1,Bag,2883
Detroit,S1,Bag,1688
Detroit,S1,Bag,3166
Detroit,S1,Bag,2951
Detroit,S1,Bag,2638
Detroit,S1,Bag,2840
Detroit,S1,Bag,2310
Detroit,S1,Bag,2242
Detroit,S1,Bag,2208
Detroit,S1,Bag,2320
Detroit,S1,Bag,3062
Detroit,S1,Bag,2868
Detroit,S1,Bag,2315
Detroit,S1,Bag,2744
Detroit,S1,Bag,2733
Detroit,S1,Bag,2928
Detroit,S1,Bag,2665
Detroit,S1,Bag,2415
Detroit,S1,Bag,3174
Detroit,S1,Bag,2856
Detroit,S1,Bag,2911
Detroit,S1,Bag,2059
Detroit,S1,Bag,2206
Detroit,S1,Bag,3019
Detroit,S1,Bag,2902
Detroit,S1,Bag,3323
Detroit,S1,Bag,2642
Detroit,S1,Bag,2495
Detroit,S1,Bag,2642
Detroit,S1,Bag,2417
Detroit,S1,Bag,2309
Detroit,S1,Bag,2463
Detroit,S1,Bag,2856
Detroit,S1,Bag,3192
Detroit,S1,Bag,1898
Detroit,S1,Bag,2695
Detroit,S1,Bag,3724
Detroit,S1,Bag,2772
Detroit,S1,Bag,2437
Detroit,S1,Bag,3003
Detroit,S1,Bag,2671
Detroit,S1,Bag,1692
Detroit,S1,Bag,2899
Detroit,S1,Bag,2795
Detroit,S1,Bag,2983
Detroit,S1,Bag,2991
Detroit,S1,Bag,2955
Detroit,S1,Bag,2955
Detroit,S1,Bag,2035
Detroit,S1,Bag,2536
Detroit,S1,Bag,1499
Detroit,S1,Bag,3166
Detroit,S1,Bag,2034
Detroit,S1,Bag,1941
Detroit,S1,Bag,1883
Detroit,S1,Bag,2337
Detroit,S1,Bag,2451
Detroit,S1,Bag,2554
Detroit,S1,Bag,2803
Detroit,S1,Bag,2375
Detroit,S1,Bag,2805
Detroit,S1,Bag,2947
Detroit,S1,Bag,3037
Detroit,S1,Bag,1787
Detroit,S1,Bag,2004
Detroit,S1,Bag,2588
Detroit,S1,Bag,2215
Detroit,S1,Bag,2259
Detroit,S1,Bag,2022
Detroit,S1,Bag,2657
Detroit,S1,Bag,1997
Detroit,S1,Bag,2615
Detroit,S1,Bag,1212
Detroit,S1,Bag,2655
Detroit,S1,Bag,2270
Detroit,S1,Bag,2446
Detroit,S1,Bag,2726
Detroit,S1,Bag,2693
Detroit,S1,Bag,3450
Detroit,S1,Bag,2739
Detroit,S1,Bag,2646
Detroit,S1,Bag,3371
Detroit,S1,Bag,2210
Detroit,S1,Bag,2914
Detroit,S1,Bag,2557
Detroit,S1,Bag,2776
Detroit,S1,Bag,3172
Detroit,S1,Bag,2766
Detroit,S1,Bag,2746
Detroit,S1,Bag,3259
Detroit,S1,Bag,2272
Detroit,S1,Bag,2778
Detroit,S1,Bag,2704
Detroit,S1,Bag,3230
Detroit,S1,Bag,2546
Detroit,S1,Bag,2785
Detroit,S1,Bag,2956
Detroit,S1,Bag,2726
Detroit,S1,Bag,2686
Detroit,S1,Bag,2489
Detroit,S1,Bag,2954
Detroit,S1,Bag,1460
Detroit,S1,Bag,2603
Detroit,S1,Bag,2339
Detroit,S1,Bag,2391
Detroit,S1,Bag,3431
Detroit,S1,Bag,3040
Detroit,S1,Bag,1530
Detroit,S1,Bag,2115
Detroit,S1,Bag,2674
Detroit,S1,Bag,4015
Detroit,S1,Bag,2137
Detroit,S1,Bag,1539
Detroit,S1,Bag,2778
Detroit,S1,Bag,2208
Detroit,S1,Bag,2993
Detroit,S1,Bag,3373
Detroit,S1,Bag,2816
Detroit,S1,Bag,2198
Detroit,S1,Bag,2527
Detroit,S1,Bag,2992
Detroit,S1,Bag,3415
Detroit,S1,Bag,3557
Detroit,S1,Bag,2879
Detroit,S1,Bag,3498
Detroit,S1,Bag,2574
Detroit,S1,Bag,3087
Detroit,S1,Bag,2240
Detroit,S1,Bag,2564
Detroit,S1,Bag,1846
Detroit,S1,Bag,2363
Detroit,S1,Bag,3117
Detroit,S1,Bag,2493
Detroit,S1,Bag,2939
Detroit,S1,Bag,3196
Detroit,S1,Bag,2427
Detroit,S1,Bag,2933
Detroit,S1,Bag,3270
Detroit,S1,Bag,2554
Detroit,S1,Bag,2542
Detroit,S1,Bag,2415
Detroit,S1,Bag,2374
Detroit,S1,Bag,2949
Detroit,S1,Bag,2927
Detroit,S1,Bag,3402
Detroit,S1,Bag,2419
Detroit,S1,Bag,2393
Detroit,S1,Bag,2124
Detroit,S1,Bag,1877
Detroit,S1,Bag,2902
Detroit,S1,Bag,2527
Detroit,S1,Bag,2901
Detroit,S1,Bag,2530
Detroit,S1,Bag,2882
Detroit,S1,Bag,2909
Detroit,S1,Bag,2602
Detroit,S1,Bag,2326
Detroit,S1,Bag,3481
Detroit,S1,Bag,2291
Detroit,S1,Bag,2495
Detroit,S1,Bag,2233
Detroit,S1,Bag,2564
Detroit,S1,Bag,2502
Detroit,S1,Bag,3297
Detroit,S1,Bag,2193
Detroit,S1,Bag,2339
Detroit,S1,Bag,1940
Detroit,S1,Bag,2324
Detroit,S1,Bag,3305
Detroit,S1,Bag,2649
Detroit,S1,Bag,2520
Detroit,S1,Bag,2130
Detroit,S1,Bag,2792
Detroit,S1,Bag,2532
Detroit,S1,Bag,2725
Detroit,S1,Bag,3287
Detroit,S1,Bag,3482
Detroit,S1,Bag,2121
Detroit,S1,Bag,2787
Detroit,S1,Bag,3043
Detroit,S1,Bag,2585
Detroit,S1,Bag,2484
Detroit,S1,Bag,2456
Detroit,S1,Bag,3099
Detroit,S1,Bag,2810
Detroit,S1,Bag,2235
Detroit,S1,Bag,3851
Detroit,S1,Bag,3471
Detroit,S1,Bag,2850
Detroit,S1,Bag,1779
Detroit,S1,Bag,2617
Detroit,S1,Bag,2929
Detroit,S1,Bag,2311
Detroit,S1,Bag,1978
Detroit,S1,Bag,2430
Detroit,S1,Bag,3107
Detroit,S1,Bag,2716
Detroit,S1,Bag,3450
Detroit,S1,Bag,2112
Detroit,S1,Bag,2066
Detroit,S1,Bag,2332
Detroit,S1,Bag,3527
Detroit,S1,Bag,2796
Detroit,S1,Bag,1916
Detroit,S1,Bag,2199
Detroit,S1,Bag,3022
Detroit,S1,Bag,2879
Detroit,S1,Bag,2933
Detroit,S1,Bag,3101
Detroit,S1,Bag,3358
Detroit,S1,Bag,1838
Detroit,S1,Bag,2497
Detroit,S1,Bag,3086
Detroit,S1,Bag,2038
Detroit,S1,Bag,1771
Detroit,S1,Bag,2565
Detroit,S1,Bag,2787
Detroit,S1,Bag,2834
Detroit,S1,Bag,1985
Detroit,S1,Bag,3111
Detroit,S1,Bag,2877
Detroit,S1,Bag,3131
Detroit,S1,Bag,2463
Detroit,S1,Bag,2123
Detroit,S1,Bag,3019
Detroit,S1,Bag,2316
Detroit,S1,Bag,2942
Detroit,S1,Bag,2549
Detroit,S1,Bag,2958
Detroit,S1,Bag,2386
Detroit,S1,Bag,3362
Detroit,S1,Bag,3100
Detroit,S1,Bag,2962
Detroit,S1,Bag,2340
Detroit,S1,Bag,2459
Detroit,S1,Bag,1816
Detroit,S1,Bag,1745
Detroit,S1,Bag,2829
Detroit,S1,Bag,2693
Detroit,S1,Bag,2436
Detroit,S1,Bag,3565
Detroit,S1,Bag,3393
Detroit,S1,Bag,2953
Detroit,S1,Bag,1631
Detroit,S1,Bag,2472
Detroit,S1,Bag,2447
Detroit,S1,Bag,2477
Detroit,S1,Bag,2608
Detroit,S1,Bag,1961
Detroit,S1,Bag,3377
Detroit,S1,Bag,3214
Detroit,S1,Bag,2820
Detroit,S1,Bag,2281
Detroit,S1,Bag,2860
Detroit,S1,Bag,2491
Detroit,S1,Bag,1958
Detroit,S1,Bag,3082
Detroit,S1,Bag,1980
Detroit,S1,Bag,2032
Detroit,S1,Bag,1725
Detroit,S1,Bag,3015
Detroit,S1,Bag,2693
Detroit,S1,Bag,2568
Detroit,S1,Bag,1982
Detroit,S1,Bag,3091
Detroit,S1,Bag,2698
Detroit,S1,Bag,3195
Detroit,S1,Bag,3196
Detroit,S1,Bag,2159
Detroit,S1,Bag,2456
Detroit,S1,Bag,2809
Detroit,S1,Bag,2784
Detroit,S1,Bag,1431
Detroit,S1,Bag,2566
Detroit,S1,Bag,3495
Detroit,S1,Bag,2042
Detroit,S1,Bag,3261
Detroit,S1,Bag,2230
Detroit,S1,Bag,3028
Detroit,S1,Bag,2080
Detroit,S1,Bag,1994
Detroit,S1,Bag,2444
Detroit,S1,Bag,2093
Detroit,S1,Bag,2328
Detroit,S1,Bag,2477
Detroit,S1,Bag,2003
Detroit,S1,Bag,2689
Detroit,S1,Bag,3099
Detroit,S1,Bag,1922
Detroit,S1,Bag,2032
Detroit,S1,Bag,2559
Detroit,S1,Bag,3323
Detroit,S1,Bag,2206
Detroit,S1,Bag,2635
Detroit,S1,Bag,2066
Detroit,S1,Bag,2845
Detroit,S1,Bag,2665
Detroit,S1,Bag,2583
Detroit,S1,Bag,3952
Detroit,S1,Bag,2162
Detroit,S1,Bag,2810
Detroit,S1,Bag,3832
Detroit,S1,Bag,3773
Detroit,S1,Bag,3190
Detroit,S1,Bag,2258
Detroit,S1,Bag,3268
Detroit,S1,Bag,2695
Detroit,S1,Bag,3241
Detroit,S1,Bag,2218
Detroit,S1,Bag,2956
Detroit,S1,Bag,2474
Detroit,S1,Bag,2118
Detroit,S1,Bag,1951
Detroit,S1,Bag,3273
Detroit,S1,Bag,3317
Detroit,S1,Bag,3095
Detroit,S1,Bag,1703
Detroit,S1,Bag,2363
Detroit,S1,Bag,2894
Detroit,S1,Bag,2498
Detroit,S1,Bag,2803
Detroit,S1,Bag,2422
Detroit,S1,Bag,3413
Detroit,S1,Bag,1788
Detroit,S1,Bag,2666
Detroit,S1,Bag,3271
Detroit,S1,Bag,1688
Detroit,S1,Bag,1412
Detroit,S1,Bag,1554
Detroit,S1,Bag,1666
Detroit,S1,Bag,2344
Detroit,S1,Bag,2795
Detroit,S1,Bag,2381
Detroit,S1,Bag,3368
Detroit,S1,Bag,2022
Detroit,S1,Bag,2739
Detroit,S1,Bag,2871
Detroit,S1,Bag,2572
Detroit,S1,Bag,2844
Detroit,S1,Bag,2485
Detroit,S1,Bag,2894
Detroit,S1,Bag,3062
Detroit,S1,Bag,3404
Detroit,S1,Bag,2326
Detroit,S1,Bag,3148
Detroit,S1,Bag,3155
Detroit,S1,Bag,2728
Detroit,S1,Bag,2489
Detroit,S1,Bag,2893
Detroit,S1,Bag,3110
Detroit,S1,Bag,3566
Detroit,S1,Bag,2767
Detroit,S1,Bag,2622
Detroit,S1,Bag,2225
Detroit,S1,Bag,2317
Detroit,S1,Bag,2965
Detroit,S1,Bag,1953
Detroit,S1,Bag,2243
Detroit,S1,Bag,2413
Detroit,S1,Bag,1983
Detroit,S1,Bag,2671
Detroit,S1,Bag,2606
Detroit,S1,Bag,1916
Detroit,S1,Bag,3268
Detroit,S1,Bag,1847
Detroit,S1,Bag,2042
Detroit,S1,Bag,2705
Detroit,S1,Bag,2821
Detroit,S1,Bag,1957
Detroit,S1,Bag,2044
Detroit,S1,Bag,1977
Detroit,S1,Bag,2849
Detroit,S1,Bag,2502
Detroit,S1,Bag,1894
Detroit,S1,Bag,2404
Detroit,S1,Bag,2475
Detroit,S1,Bag,2944
Detroit,S1,Bag,2563
Detroit,S1,Bag,3192
Detroit,S1,Bag,3122
Detroit,S1,Bag,2715
Detroit,S1,Bag,2501
Detroit,S1,Bag,2368
Detroit,S1,Bag,3232
Detroit,S1,Bag,3036
Detroit,S1,Bag,3053
Detroit,S1,Bag,2713
Detroit,S1,Bag,1821
Detroit,S1,Bag,2568
Detroit,S1,Bag,3386
Detroit,S1,Bag,2191
Detroit,S1,Bag,2880
Detroit,S1,Bag,2764
Detroit,S1,Bag,3429
Detroit,S1,Bag,2436
Detroit,S1,Bag,3165
Detroit,S1,Bag,1745
Detroit,S1,Bag,2751
Detroit,S1,Bag,3672
Detroit,S1,Bag,1955
Detroit,S1,Bag,2623
Detroit,S1,Bag,2806
Detroit,S1,Bag,2230
Detroit,S1,Bag,2260
Detroit,S1,Bag,2623
Detroit,S1,Bag,2702
Detroit,S1,Bag,2774
Detroit,S1,Bag,2817
Detroit,S1,Bag,2594
Detroit,S1,Bag,2721
Detroit,S1,Bag,2769
Detroit,S1,Bag,2907
Detroit,S1,Bag,2067
Detroit,S1,Bag,3350
Detroit,S1,Bag,2028
Detroit,S1,Bag,2525
Detroit,S1,Bag,2400
Detroit,S1,Bag,1885
Detroit,S1,Bag,2971
Detroit,S1,Bag,1923
Detroit,S1,Bag,2777
Detroit,S1,Bag,2545
Detroit,S1,Bag,1975
Detroit,S1,Bag,3136
Detroit,S1,Bag,3060
Detroit,S1,Bag,2323
Detroit,S1,Bag,3473
Detroit,S1,Bag,2089
Detroit,S1,Bag,1704
Detroit,S1,Bag,1828
Detroit,S1,Bag,2870
Detroit,S1,Bag,2597
Detroit,S1,Bag,2475
Detroit,S1,Bag,2773
Detroit,S1,Bag,3206
Detroit,S1,Bag,3522
Detroit,S1,Bag,2950
Detroit,S1,Bag,3066
Detroit,S1,Bag,3381
Detroit,S1,Bag,2266
Detroit,S1,Bag,2437
Detroit,S1,Bag,2561
Detroit,S1,Bag,3354
Detroit,S1,Bag,3083
Detroit,S1,Bag,2435
Detroit,S1,Bag,2622
Detroit,S1,Bag,3361
Detroit,S1,Bag,2514
Detroit,S1,Bag,2674
Detroit,S1,Bag,1390
Detroit,S1,Bag,1987
Detroit,S1,Bag,3450
Detroit,S1,Bag,3189
Detroit,S1,Bag,2954
Detroit,S1,Bag,3484
Detroit,S1,Bag,2516
Detroit,S1,Bag,3202
Detroit,S1,Bag,2714
Detroit,S1,Bag,3305
Detroit,S1,Bag,3007
Detroit,S1,Bag,2545
Detroit,S1,Bag,3301
Detroit,S1,Bag,2669
Detroit,S1,Bag,3242
Detroit,S1,Bag,2746
Detroit,S1,Bag,3069
Detroit,S1,Bag,1281
Detroit,S1,Bag,1980
Detroit,S1,Bag,1540
Detroit,S1,Bag,2407
Detroit,S1,Bag,2475
Detroit,S1,Bag,2826
Detroit,S1,Bag,3428
Detroit,S1,Bag,3370
Detroit,S1,Bag,2688
Detroit,S1,Bag,3104
Detroit,S1,Bag,2415
Detroit,S1,Bag,2242
Detroit,S1,Bag,2422
Detroit,S1,Bag,2931
Detroit,S1,Bag,3721
Detroit,S1,Bag,2897
Detroit,S1,Bag,2453
Detroit,S1,Bag,2640
Detroit,S1,Bag,2802
Detroit,S1,Bag,2985
Detroit,S1,Bag,2602
Detroit,S1,Bag,3514
Detroit,S1,Bag,3040
Detroit,S1,Bag,2866
Detroit,S1,Bag,2521
Detroit,S1,Bag,2243
Detroit,S1,Bag,2579
Detroit,S1,Bag,2708
Detroit,S1,Bag,3254
Detroit,S1,Bag,2145
Detroit,S1,Bag,2928
Detroit,S1,Bag,2638
Detroit,S1,Bag,3253
Detroit,S1,Bag,2297
Detroit,S1,Bag,1818
Detroit,S1,Bag,3096
Detroit,S1,Bag,2941
Detroit,S1,Bag,2585
Detroit,S1,Bag,3054
Detroit,S1,Bag,2591
Detroit,S1,Bag,2980
Detroit,S1,Bag,2051
Detroit,S1,Bag,1398
Detroit,S1,Bag,3030
Detroit,S1,Bag,2454
Detroit,S1,Bag,2860
Detroit,S1,Bag,2664
Detroit,S1,Bag,2691
Detroit,S1,Bag,3192
Detroit,S1,Bag,2513
Detroit,S1,Bag,2134
Detroit,S1,Bag,3017
Detroit,S1,Bag,1952
Detroit,S1,Bag,1952
Detroit,S1,Bag,2290
Detroit,S1,Bag,3193
Detroit,S1,Bag,3094
Detroit,S1,Bag,2263
Detroit,S1,Bag,2631
Detroit,S1,Bag,3062
Detroit,S1,Bag,1525
Detroit,S1,Bag,2289
Detroit,S1,Bag,1888
Detroit,S1,Bag,2555
Detroit,S1,Bag,3423
Detroit,S1,Bag,2078
Detroit,S1,Bag,2805
Detroit,S1,Bag,2028
Detroit,S1,Bag,3128
Detroit,S1,Bag,2527
Detroit,S1,Bag,2505
Detroit,S1,Bag,2836
Detroit,S1,Bag,2161
Detroit,S1,Bag,2883
Detroit,S1,Bag,2585
Detroit,S1,Bag,3350
Detroit,S1,Bag,1711
Detroit,S1,Bag,2104
Detroit,S1,Bag,3023
Detroit,S1,Bag,3128
Detroit,S1,Bag,2278
Detroit,S1,Bag,2412
Detroit,S1,Bag,2654
Detroit,S1,Bag,1757
Detroit,S1,Bag,3423
Detroit,S1,Bag,2331
Detroit,S1,Bag,3012
Detroit,S1,Bag,2935
Detroit,S1,Bag,2889
Detroit,S1,Bag,2631
Detroit,S1,Bag,2787
Detroit,S1,Bag,2666
Detroit,S1,Bag,2403
Detroit,S1,Bag,3170
Detroit,S1,Bag,3125
Detroit,S1,Bag,3440
Detroit,S1,Bag,2774
Detroit,S1,Bag,2664
Detroit,S1,Bag,1943
Detroit,S1,Bag,2648
Detroit,S1,Bag,2059
Detroit,S1,Bag,2942
Detroit,S1,Bag,2430
Detroit,S1,Bag,3350
Detroit,S1,Bag,3638
Detroit,S1,Bag,2826
Detroit,S1,Bag,2666
Detroit,S1,Bag,2651
Detroit,S1,Bag,3218
Detroit,S1,Bag,3485
Detroit,S1,Bag,2565
Detroit,S1,Bag,2378
Detroit,S1,Bag,3330
Detroit,S1,Bag,2816
Detroit,S1,Bag,2694
Detroit,S1,Bag,2724
Detroit,S1,Bag,1896
Detroit,S1,Bag,2476
Detroit,S1,Bag,1486
Detroit,S1,Bag,1973
Detroit,S1,Bag,3056
Detroit,S1,Bag,2482
Detroit,S1,Bag,2988
Detroit,S1,Bag,2984
Detroit,S1,Bag,2710
Detroit,S1,Bag,2233
Detroit,S1,Bag,2350
Detroit,S1,Bag,2644
Detroit,S1,Bag,2432
Detroit,S1,Bag,2178
Detroit,S1,Bag,2480
Detroit,S1,Bag,2715
Detroit,S1,Bag,3087
Detroit,S1,Bag,2880
Detroit,S1,Bag,3350
Detroit,S1,Bag,3297
Detroit,S1,Bag,2410
Detroit,S1,Bag,3253
Detroit,S1,Bag,1669
Detroit,S1,Bag,2131
Detroit,S1,Bag,3013
Detroit,S1,Bag,3021
Detroit,S1,Bag,2892
Detroit,S1,Bag,3039
Detroit,S1,Bag,3350
Detroit,S1,Bag,3178
Detroit,S1,Bag,1678
Detroit,S1,Bag,2344
Detroit,S1,Bag,3332
Detroit,S1,Bag,2654
Detroit,S1,Bag,2330
Detroit,S1,Bag,2513
Detroit,S1,Bag,2962
Detroit,S1,Bag,1864
Detroit,S1,Bag,2281
Detroit,S1,Bag,2049
Detroit,S1,Bag,2976
Detroit,S1,Bag,3252
Detroit,S1,Bag,2783
Detroit,S1,Bag,2548
Detroit,S1,Bag,3406
Detroit,S1,Bag,2755
Detroit,S1,Bag,2700
Detroit,S1,Bag,2460
Detroit,S1,Bag,2549
Detroit,S1,Bag,2028
Detroit,S1,Bag,2169
Detroit,S1,Bag,3649
Detroit,S1,Bag,2189
Detroit,S1,Bag,2956
Detroit,S1,Bag,2765
Detroit,S1,Bag,2412
Detroit,S1,Bag,2662
Detroit,S1,Bag,3028
Detroit,S1,Bag,2351
Detroit,S1,Bag,3915
Detroit,S1,Bag,2844
Detroit,S1,Bag,3363
Detroit,S1,Bag,2175
Detroit,S1,Bag,3048
Detroit,S1,Bag,2553
Detroit,S1,Bag,3239
Detroit,S1,Bag,3473
Detroit,S1,Bag,2993
Detroit,S1,Bag,2379
Detroit,S1,Bag,3228
Detroit,S1,Bag,2507
Detroit,S1,Bag,2829
Detroit,S1,Bag,2527
Detroit,S1,Bag,2683
Detroit,S1,Bag,2604
Detroit,S1,Bag,2874
Detroit,S1,Bag,2312
Detroit,S1,Bag,3145
Detroit,S1,Bag,2919
Detroit,S1,Bag,2733
Detroit,S1,Bag,2084
Detroit,S1,Bag,2184
Detroit,S1,Bag,3145
Detroit,S1,Bag,3545
Detroit,S1,Bag,3158
Detroit,S1,Bag,2121
Detroit,S1,Bag,3564
Detroit,S1,Bag,2086
Detroit,S1,Bag,1969
Detroit,S1,Bag,2773
Detroit,S1,Bag,2841
Detroit,S1,Bag,3355
Detroit,S1,Bag,2325
Detroit,S1,Bag,2669
Detroit,S1,Bag,2684
Detroit,S1,Bag,3036
Detroit,S1,Bag,3046
Detroit,S1,Bag,2996
Detroit,S1,Bag,2166
Detroit,S1,Bag,2862
Detroit,S1,Bag,2542
Detroit,S1,Bag,2669
Detroit,S1,Bag,3256
Detroit,S1,Bag,2973
Detroit,S1,Bag,2415
Detroit,S1,Bag,2125
Detroit,S1,Bag,2238
Detroit,S1,Bag,2361
Detroit,S1,Bag,2796
Detroit,S1,Bag,2232
Detroit,S1,Bag,2993
Detroit,S1,Bag,2723
Detroit,S1,Bag,2627
Detroit,S1,Bag,2575
Detroit,S1,Bag,3053
Detroit,S1,Bag,1989
Detroit,S1,Bag,2182
Detroit,S1,Bag,3109
Detroit,S1,Bag,1619
Detroit,S1,Bag,1408
Detroit,S1,Bag,2985
Detroit,S1,Bag,2350
Detroit,S1,Bag,3264
Detroit,S1,Bag,2497
Detroit,S1,Bag,3293
Detroit,S1,Bag,2292
Detroit,S1,Bag,2615
Detroit,S1,Bag,2446
Detroit,S1,Bag,2899
Detroit,S1,Bag,2226
Detroit,S1,Bag,2512
Detroit,S1,Bag,2465
Detroit,S1,Bag,2223
Detroit,S1,Bag,2606
Detroit,S1,Bag,2751
Detroit,S1,Bag,2014
Detroit,S1,Bag,2634
Detroit,S1,Bag,2959
Detroit,S1,Bag,2228
Detroit,S1,Bag,3387
Detroit,S1,Bag,2541
Detroit,S1,Bag,3085
Detroit,S1,Bag,2555
Detroit,S1,Bag,2689
Detroit,S1,Bag,2502
Detroit,S1,Bag,2699
Detroit,S1,Bag,2821
Detroit,S1,Bag,3361
Detroit,S1,Bag,2453
Detroit,S1,Bag,1827
Detroit,S1,Bag,3734
Detroit,S1,Bag,3727
Detroit,S1,Bag,3542
Detroit,S1,Bag,2177
Detroit,S1,Bag,1653
Detroit,S1,Bag,1778
Detroit,S1,Bag,2325
Detroit,S1,Bag,3140
Detroit,S1,Bag,3164
Detroit,S1,Bag,3292
Detroit,S1,Bag,3566
Detroit,S1,Bag,3056
Detroit,S1,Bag,3434
Detroit,S1,Bag,3134
Detroit,S1,Bag,2611
Detroit,S1,Bag,2371
Detroit,S1,Bag,2225
Detroit,S1,Bag,2741
Detroit,S1,Bag,2083
Detroit,S1,Bag,3016
Detroit,S1,Bag,2617
Detroit,S1,Bag,2559
Detroit,S1,Bag,3153
Detroit,S1,Bag,2514
Detroit,S1,Bag,2513
Detroit,S1,Bag,2043
Detroit,S1,Bag,3049
Detroit,S1,Bag,2610
Detroit,S1,Bag,2220
Detroit,S1,Bag,2902
Detroit,S1,Bag,2816
Detroit,S1,Bag,2877
Detroit,S1,Bag,2504
Detroit,S1,Bag,2449
Detroit,S1,Bag,1970
Detroit,S1,Bag,2649
Detroit,S1,Bag,2459
Detroit,S1,Bag,3101
Detroit,S1,Bag,3099
Detroit,S1,Bag,2840
Detroit,S1,Bag,2837
Detroit,S1,Bag,3178
Detroit,S1,Bag,2945
Detroit,S1,Bag,2889
Detroit,S1,Bag,2271
Detroit,S1,Bag,2501
Detroit,S1,Bag,1852
Detroit,S1,Bag,2109
Detroit,S1,Bag,1876
Detroit,S1,Bag,2985
Detroit,S1,Bag,2072
Detroit,S1,Bag,2569
Detroit,S1,Bag,2891
Detroit,S1,Bag,2941
Detroit,S1,Bag,2143
Detroit,S1,Bag,2707
Detroit,S1,Bag,2879
Detroit,S1,Bag,2056
Detroit,S1,Bag,1843
Detroit,S1,Bag,2511
Detroit,S1,Bag,1632
Detroit,S1,Bag,3453
Detroit,S1,Bag,3498
Detroit,S1,Bag,3191
Detroit,S1,Bag,2075
Detroit,S1,Bag,2951
Detroit,S1,Bag,3008
Detroit,S1,Bag,2887
Detroit,S1,Bag,3399
Detroit,S1,Bag,2916
Detroit,S1,Bag,2716
Detroit,S1,Bag,2819
Detroit,S1,Bag,2278
Detroit,S1,Bag,2775
Detroit,S1,Bag,2516
Detroit,S1,Bag,2857
Detroit,S1,Bag,2874
Detroit,S1,Bag,3224
Detroit,S1,Bag,2834
Detroit,S1,Bag,2518
Detroit,S1,Bag,2904
Detroit,S1,Bag,2172
Detroit,S1,Bag,2587
Detroit,S1,Bag,2109
Detroit,S1,Bag,3108
Detroit,S1,Bag,3163
Detroit,S1,Bag,2471
Detroit,S1,Bag,2749
Detroit,S1,Bag,2439
Detroit,S1,Bag,2604
Detroit,S1,Bag,2560
Detroit,S1,Bag,1815
Detroit,S1,Bag,2520
Detroit,S1,Bag,2430
Detroit,S1,Bag,2609
Detroit,S1,Bag,2340
Detroit,S1,Bag,3384
Detroit,S1,Bag,2771
Detroit,S1,Bag,2687
Detroit,S1,Bag,2305
Detroit,S1,Bag,2578
Detroit,S1,Bag,2458
Detroit,S1,Bag,2188
Detroit,S1,Bag,3035
Detroit,S1,Bag,2991
Detroit,S1,Bag,2183
Detroit,S1,Bag,2396
Detroit,S1,Bag,2486
Detroit,S1,Bag,2858
Detroit,S1,Bag,2345
Detroit,S1,Bag,3267
Detroit,S1,Bag,2575
Detroit,S1,Bag,2909
Detroit,S1,Bag,2521
Detroit,S1,Bag,3108
Detroit,S1,Bag,2545
Detroit,S1,Bag,3275
Detroit,S1,Bag,1776
Detroit,S1,Bag,3183
Detroit,S1,Bag,2847
Detroit,S1,Bag,2600
Detroit,S1,Bag,3209
Detroit,S1,Bag,2759
Detroit,S1,Bag,2723
Detroit,S1,Bag,1633
Detroit,S1,Bag,1522
Detroit,S1,Bag,2982
Detroit,S1,Bag,2677
Detroit,S1,Bag,2322
Detroit,S1,Bag,2669
Detroit,S1,Bag,2756
Detroit,S1,Bag,3026
Detroit,S1,Bag,2608
Detroit,S1,Bag,3125
Detroit,S1,Bag,3001
Detroit,S1,Bag,2553
Detroit,S1,Bag,2479
Detroit,S1,Bag,3165
Detroit,S1,Bag,3014
Detroit,S1,Bag,3146
Detroit,S1,Bag,2112
Detroit,S1,Bag,3116
Detroit,S1,Bag,2339
Detroit,S1,Bag,2274
Detroit,S1,Bag,2214
Detroit,S1,Bag,3263
Detroit,S1,Bag,3140
Detroit,S1,Bag,3560
Detroit,S1,Bag,3339
Detroit,S1,Bag,2327
Detroit,S1,Bag,2955
Detroit,S1,Bag,1914
Detroit,S1,Bag,2795
Detroit,S1,Bag,2819
Detroit,S1,Bag,2901
Detroit,S1,Bag,2367
Detroit,S1,Bag,2730
Detroit,S1,Bag,3827
Detroit,S1,Bag,2491
Detroit,S1,Bag,2119
Detroit,S1,Bag,2930
Detroit,S1,Bag,2427
Detroit,S1,Bag,2701
Detroit,S1,Bag,2792
Detroit,S1,Bag,3207
Detroit,S1,Bag,1916
Detroit,S1,Bag,2483
Detroit,S1,Bag,3427
Detroit,S1,Bag,2483
Detroit,S1,Bag,2906
Detroit,S1,Bag,2873
Detroit,S1,Bag,2309
Detroit,S1,Bag,3272
